X1,X2,y
51,48,180.256032826444
52,48,181.609591014377
53,48,178.413354477781
54,48,178.789630628094
55,48,178.072537043649
56,48,180.35521636232
57,48,183.943636112298
58,48,182.913056477882
59,48,176.805810550315
60,48,184.751246909267
61,48,185.673601879897
62,48,185.172699826966
63,48,185.407375569588
64,48,187.493955056972
65,48,186.534593886217
66,48,185.770825480536
67,48,185.828032634823
68,48,191.245331880739
69,48,192.361632950979
70,48,192.675294060029
71,48,188.224703140007
72,48,185.20838398054
73,48,188.945126718898
74,48,195.576976506448
75,48,193.828543603524
76,48,189.751506355392
77,48,192.298366394639
78,48,197.168093951165
79,48,192.835326897861
80,48,195.469878506352
81,48,193.738282245489
82,48,196.986240729432
83,48,193.696680241536
84,48,198.140475611625
85,48,196.592365747134
86,48,195.456774939963
87,48,199.524354320102
88,48,194.77304504913
89,48,199.855720888158
90,48,195.20783535767
91,48,204.749563513064
92,48,197.447012043691
93,48,200.367289227016
94,48,193.556488176747
95,48,198.704162982539
96,48,196.320177056998
97,48,201.056082771503
98,48,201.035704268086
99,48,206.39854521923
100,48,206.628388357689
101,48,202.68365908398
102,48,206.835210535416
103,48,205.251860485103
104,48,207.59749225926
105,48,208.721139263367
106,48,204.527928760182
107,48,210.198061756657
108,48,208.7523775139
109,48,210.875176557647
110,48,211.972736751985
111,48,210.163245754161
112,48,208.585615451955
113,48,214.381946409721
114,48,209.93920142138
115,48,209.639415665523
116,48,212.485310612216
117,48,210.937892277855
118,48,212.032785468722
119,48,215.352572167351
120,48,217.325844920727
121,48,217.061745540676
122,48,216.648454387736
123,48,217.23295004413
124,48,212.827226095609
125,48,220.656193708143
126,48,213.171911556069
127,48,218.601875729016
128,48,215.014751391121
129,48,221.078034701369
130,48,225.634750568326
131,48,221.15338091991
132,48,221.895990980244
133,48,218.636517375298
134,48,219.293203858881
135,48,219.533700545845
136,48,222.461388234886
137,48,221.006981128187
138,48,226.864125437656
139,48,224.782361006159
140,48,223.778766922191
141,48,222.087951658509
142,48,220.935201200084
143,48,227.485431343337
144,48,224.169322433029
145,48,222.796215070952
146,48,229.712545257907
147,48,226.271528368746
148,48,231.312853618207
149,48,232.240550902702
150,48,229.685498396355
151,48,228.655201300029
152,48,229.46218672867
153,48,227.242507907764
154,48,233.629831668017
155,48,229.531428371661
156,48,229.541059707715
157,48,232.052010564022
158,48,236.962475167585
159,48,234.679989262357
160,48,234.721664471084
161,48,235.430010637669
162,48,229.042864931001
163,48,237.402976543497
164,48,241.369409165802
165,48,234.396414980819
166,48,237.270495528068
167,48,239.33381725342
168,48,233.837521604446
169,48,241.478218997683
170,48,234.627749060926
171,48,239.730220396617
172,48,244.334598931212
173,48,241.788651340746
174,48,243.780761849419
175,48,241.908522224351
176,48,246.263775640018
177,48,242.292857403003
178,48,246.798896951202
179,48,242.63628962736
180,48,244.509703833359
181,48,245.298742070168
182,48,247.418257434354
183,48,245.848436649351
184,48,245.636062841302
185,48,246.495635161257
186,48,249.545071686849
187,48,246.688997421395
188,48,244.820415145122
189,48,246.458929551045
190,48,248.186664980733
191,48,249.159618645369
192,48,249.620288392718
193,48,247.42012464885
194,48,254.572205606043
195,48,255.756911009508
196,48,258.373619181498
197,48,256.307318116573
198,48,254.49344967976
199,48,254.667557824818
0,49,154.409281755251
1,49,159.042664630293
2,49,160.516955147127
3,49,158.415982760633
4,49,155.900590096424
5,49,156.746611148144
6,49,155.077592094553
7,49,160.26871278182
8,49,165.9237587254
9,49,157.951202148713
10,49,159.434713136057
11,49,159.147022619612
12,49,164.64880133179
13,49,159.189821432682
14,49,165.427788235424
15,49,165.317730984387
16,49,165.474851827707
17,49,166.464412915303
18,49,170.200748378818
19,49,165.940015141502
20,49,164.494619535606
21,49,167.36146824739
22,49,165.271249407783
23,49,163.018380453735
24,49,166.718753284738
25,49,169.634735805148
26,49,169.497075485772
27,49,174.333318631776
28,49,173.502726898727
29,49,171.794513201596
30,49,167.849245224681
31,49,169.804848732901
32,49,170.182267846578
33,49,170.311478009489
34,49,173.393013016118
35,49,172.121781426718
36,49,179.207853978352
37,49,170.595080918954
38,49,182.008233081603
39,49,177.874708408502
40,49,178.128976737867
41,49,175.524537669939
42,49,177.054403577847
43,49,180.301451395614
44,49,179.35739112736
45,49,177.769381103782
46,49,179.075659520512
47,49,178.201755178477
48,49,177.334051073018
49,49,188.204734852515
50,49,176.857060720424
51,49,183.570035498718
52,49,189.548108557401
53,49,184.290389517937
54,49,186.0464893712
55,49,182.701248400926
56,49,185.25855557801
57,49,186.282779046808
58,49,187.625193969849
59,49,189.414954231121
60,49,182.862159606075
61,49,184.439840729315
62,49,186.766443338678
63,49,191.81919479832
64,49,188.577453467214
65,49,191.879157512866
66,49,190.828399618482
67,49,194.563613662187
68,49,188.790326123402
69,49,191.25271226441
70,49,194.249576670447
71,49,194.528307529027
72,49,191.673052713671
73,49,194.202719197288
74,49,192.682416854712
75,49,193.567210532233
76,49,193.125765466555
77,49,198.169000588575
78,49,199.768992009943
79,49,191.724013533289
80,49,198.007752782396
81,49,193.819712277582
82,49,200.28185267384
83,49,197.05967782588
84,49,198.791949448464
85,49,201.864558541468
86,49,199.951091535448
87,49,201.494138244332
88,49,199.174539959009
89,49,200.817549523963
90,49,204.959090655899
91,49,199.354897610217
92,49,209.409086917681
93,49,198.340234695121
94,49,201.485484903306
95,49,200.064598884128
96,49,207.331414780704
97,49,204.954082947421
98,49,202.926647821627
99,49,204.874897187906
100,49,206.350130355421
101,49,208.964687429877
102,49,202.135155358334
103,49,210.257645749074
104,49,206.719554031666
105,49,203.751532248999
106,49,212.559105486536
107,49,209.235321617942
108,49,215.885334685523
109,49,212.770984108156
110,49,210.323367981951
111,49,211.38119260719
112,49,211.79804379312
113,49,211.72300260342
114,49,218.317497407797
115,49,208.305871023285
116,49,215.22207342659
117,49,211.565623259461
118,49,213.556729208333
119,49,212.164628466776
120,49,214.806530286169
121,49,221.351347774717
122,49,219.123470236486
123,49,219.39202417977
124,49,219.044557905941
125,49,219.785213157047
126,49,221.243259733972
127,49,217.911573835571
128,49,223.88653234322
129,49,218.295055373375
130,49,221.827575716409
131,49,223.69923631284
132,49,227.514129358953
133,49,228.575431967496
134,49,220.706972944098
135,49,222.370554014174
136,49,224.387757091621
137,49,220.786661367674
138,49,226.115024812175
139,49,230.010535978363
140,49,224.618005009729
141,49,221.055890084238
142,49,228.194182306507
143,49,230.359158549154
144,49,227.904304022471
145,49,230.032733294779
146,49,226.957137303997
147,49,230.911031085923
148,49,229.576212654371
149,49,234.221214133547
150,49,235.243674922711
151,49,230.319943330171
152,49,234.26958570418
153,49,233.684907509844
154,49,233.196978991554
155,49,238.071150851523
156,49,239.456697914158
157,49,238.264338702761
158,49,238.495028811144
159,49,240.067557097664
160,49,236.123684188085
161,49,238.745882298026
162,49,230.587861896715
163,49,241.223056611824
164,49,240.584894565056
165,49,246.218668054418
166,49,239.869521682445
167,49,238.809789045118
168,49,239.268217208066
169,49,242.436211868779
170,49,242.889803026289
171,49,242.34910391081
172,49,241.908011418628
173,49,242.86805279483
174,49,243.046829835151
175,49,248.134081801026
176,49,249.017226985352
177,49,249.900598501565
178,49,242.323081369434
179,49,246.400122771888
180,49,245.502558555158
181,49,252.153648532135
182,49,250.91647097735
183,49,252.612846140323
184,49,248.340153857385
185,49,249.816834324636
186,49,256.113460321962
187,49,256.864840932477
188,49,247.975706914997
189,49,254.600806718577
190,49,252.421397326961
191,49,257.544098914189
192,49,250.82313172703
193,49,253.486268131614
194,49,252.585861487947
195,49,249.193374038907
196,49,252.500867925743
197,49,256.640521244742
198,49,253.281758096738
199,49,264.338098805253
0,50,161.272435214738
1,50,158.584700771827
2,50,159.567768461958
3,50,160.899252885762
4,50,162.386012292444
5,50,159.269918897425
6,50,167.119737225931
7,50,159.157077889117
8,50,160.116691757009
9,50,165.350899199087
10,50,165.993268910721
11,50,166.585815286956
12,50,162.806902757912
13,50,165.603982261464
14,50,164.685931045245
15,50,168.491450755478
16,50,171.782785409842
17,50,162.620993860112
18,50,170.8725113643
19,50,166.204165889542
20,50,164.174591825856
21,50,164.946821928082
22,50,172.589607257362
23,50,170.020746044203
24,50,171.773050986179
25,50,175.282421053425
26,50,166.912360589178
27,50,173.555343794837
28,50,177.288481352101
29,50,172.893900552941
30,50,175.127397856846
31,50,181.879659324286
32,50,173.610280013438
33,50,178.369515052078
34,50,180.135285924939
35,50,175.073176655513
36,50,176.684664036263
37,50,179.027680082835
38,50,176.133241869614
39,50,179.146710177337
40,50,176.418978377916
41,50,178.362642048887
42,50,183.343241770958
43,50,184.438563098374
44,50,176.607624884693
45,50,177.430265264228
46,50,183.283816137073
47,50,185.088117563993
48,50,181.52649302353
49,50,183.238263190973
50,50,183.820349117207
51,50,183.66406029587
52,50,190.191169780031
53,50,185.062774615876
54,50,195.292206056617
55,50,193.739505753245
56,50,191.264017517031
57,50,187.465235482913
58,50,191.324170264797
59,50,187.934410668984
60,50,196.038706109905
61,50,189.126533449521
62,50,190.246551129966
63,50,194.25180408573
64,50,186.853157930531
65,50,193.653867468532
66,50,191.480228626496
67,50,191.216580613061
68,50,193.754698369417
69,50,191.992712022683
70,50,191.187163731694
71,50,199.689134258102
72,50,191.297886355642
73,50,197.55212516381
74,50,198.514937575016
75,50,199.30092321654
76,50,196.317917085364
77,50,199.114123615873
78,50,197.562344763209
79,50,201.178919779953
80,50,199.28533077193
81,50,192.42240292933
82,50,198.715779301021
83,50,195.969973075291
84,50,200.803659721143
85,50,203.048864091585
86,50,208.708396337592
87,50,203.16923777344
88,50,203.409080049918
89,50,204.298032179827
90,50,201.395944647167
91,50,207.766476494271
92,50,207.873680218905
93,50,205.161117635695
94,50,208.482282191449
95,50,210.169778897636
96,50,207.382522651402
97,50,205.404811866209
98,50,204.105797308852
99,50,207.995149428783
100,50,208.366032707395
101,50,208.432164715903
102,50,207.379607119573
103,50,209.414190321207
104,50,209.986566203644
105,50,211.231799399523
106,50,212.63256381848
107,50,214.590839604352
108,50,211.133817250245
109,50,219.969106464608
110,50,211.847411818835
111,50,211.477637778639
112,50,216.42887758115
113,50,215.644559771523
114,50,218.159590815253
115,50,213.714358083387
116,50,218.372394943282
117,50,216.480071302563
118,50,217.673993000288
119,50,216.173819628148
120,50,219.104865776771
121,50,223.432824795699
122,50,221.318603613355
123,50,224.015761547358
124,50,218.053143632456
125,50,222.799627643643
126,50,220.525468972263
127,50,221.756033187086
128,50,223.337528213627
129,50,220.897475574401
130,50,224.609989114483
131,50,227.999521732237
132,50,228.771648376463
133,50,228.784740580097
134,50,224.092651117652
135,50,226.678277008036
136,50,230.824004246077
137,50,222.336925746161
138,50,234.298918323893
139,50,228.438463325734
140,50,228.526040237527
141,50,224.632414018411
142,50,234.428767773719
143,50,227.553008717183
144,50,226.950384610552
145,50,232.772055289543
146,50,232.823419485603
147,50,232.817116236788
148,50,234.859562316343
149,50,231.161718440857
150,50,236.375595861676
151,50,235.211504667397
152,50,235.364060885933
153,50,238.813767372538
154,50,239.382350468307
155,50,234.831432432984
156,50,242.552979695688
157,50,241.52230071788
158,50,240.108219096176
159,50,236.529233407039
160,50,242.523947054191
161,50,240.236932510952
162,50,239.011779022233
163,50,242.341366041913
164,50,237.776487429728
165,50,238.093366359639
166,50,241.997281622038
167,50,238.878487957319
168,50,239.35044409042
169,50,248.474541124938
170,50,245.61518212072
171,50,246.814515247996
172,50,244.688349718158
173,50,247.029868235651
174,50,248.587814072595
175,50,245.613154987167
176,50,245.047744898556
177,50,248.692644773112
178,50,248.972170449967
179,50,252.933815923045
180,50,250.912994794064
181,50,249.423007956596
182,50,246.362394384032
183,50,249.637950780935
184,50,254.86918293169
185,50,248.910661402528
186,50,256.521157602257
187,50,257.748831879656
188,50,253.908392012996
189,50,254.001758590344
190,50,257.341817740284
191,50,255.341314219552
192,50,256.338007441719
193,50,253.490663096293
194,50,256.309995769997
195,50,258.452347461858
196,50,258.772005631769
197,50,257.993180352347
198,50,255.375087265621
199,50,264.177206046911
0,51,163.383558657082
1,51,164.370460353151
2,51,165.833342489596
3,51,165.251014523681
4,51,165.848765532008
5,51,170.175499430067
6,51,166.77193501944
7,51,164.933104891511
8,51,171.760432749717
9,51,165.104476500762
10,51,164.099498892114
11,51,168.307415985888
12,51,166.287749477889
13,51,166.97905754471
14,51,170.294544414762
15,51,171.843934188487
16,51,165.556046653546
17,51,171.848478456036
18,51,175.231278402347
19,51,176.306971232867
20,51,171.10755127773
21,51,173.849395448159
22,51,170.337660494976
23,51,178.727583611323
24,51,179.906167134527
25,51,172.067442408146
26,51,180.168380189219
27,51,174.449340214393
28,51,175.24208354917
29,51,181.80410739479
30,51,174.574470684561
31,51,179.420635321517
32,51,176.664666638508
33,51,178.546832084957
34,51,180.721846432543
35,51,189.279900252235
36,51,180.89468165208
37,51,178.196744921085
38,51,188.274713442176
39,51,182.984747472366
40,51,180.932847829321
41,51,179.393098321756
42,51,179.948956233902
43,51,181.619096352117
44,51,184.825489166134
45,51,191.332785543142
46,51,179.99868106417
47,51,179.947821789664
48,51,193.158018414684
49,51,190.420719411918
50,51,183.225448035082
51,51,185.863277138478
52,51,188.340512194149
53,51,195.094512818261
54,51,193.028599538094
55,51,187.157317610502
56,51,191.565296085727
57,51,190.871875771655
58,51,193.302070615332
59,51,189.365602886014
60,51,196.391128869617
61,51,189.19465393118
62,51,198.694380047788
63,51,195.171530263485
64,51,201.925202270383
65,51,196.924271616896
66,51,200.022964458992
67,51,202.223020425558
68,51,194.51218891354
69,51,195.172954992366
70,51,197.996603890215
71,51,201.589867806439
72,51,195.471538194226
73,51,195.923092603948
74,51,199.136194141963
75,51,198.206603716943
76,51,202.474533700002
77,51,202.8617973419
78,51,200.856950960846
79,51,202.653129860143
80,51,207.115300231674
81,51,199.853914065333
82,51,207.747868877721
83,51,206.426277484991
84,51,209.81662777175
85,51,202.467962861733
86,51,204.896098295522
87,51,205.242514682794
88,51,204.331869151405
89,51,202.386696310736
90,51,204.011436959733
91,51,207.253363429316
92,51,210.447591813806
93,51,211.977771581814
94,51,208.406058301176
95,51,203.849227004514
96,51,208.652457162722
97,51,214.533422424791
98,51,212.518740090187
99,51,214.052182757011
100,51,210.427597414476
101,51,214.148319574473
102,51,217.176868765084
103,51,215.741377895265
104,51,211.733705085214
105,51,216.086464353877
106,51,217.49034749876
107,51,217.682961554308
108,51,217.824760632037
109,51,213.349798145248
110,51,215.531387285299
111,51,215.559718730905
112,51,214.053913213159
113,51,220.270107226242
114,51,219.290928997515
115,51,220.527523902365
116,51,226.166707448838
117,51,220.707532167744
118,51,223.254852263225
119,51,222.706132583298
120,51,224.117697974187
121,51,227.971803461729
122,51,226.953355116544
123,51,223.822678014512
124,51,227.21696508262
125,51,224.836195611427
126,51,222.330432578572
127,51,223.091892168626
128,51,230.489821885569
129,51,225.0515773767
130,51,225.085860804796
131,51,226.372115849685
132,51,228.273809478039
133,51,227.777759880895
134,51,229.227325111719
135,51,232.286283652148
136,51,233.595936133021
137,51,231.2204551451
138,51,235.728250268315
139,51,230.099744304897
140,51,230.630704254034
141,51,231.228708924337
142,51,239.381659327505
143,51,241.414528747226
144,51,232.613945769194
145,51,234.293656481048
146,51,234.092956129021
147,51,239.556495569144
148,51,239.541234008675
149,51,234.391474910393
150,51,237.942780454998
151,51,244.195914065404
152,51,239.701765561974
153,51,237.993052139201
154,51,238.794371097345
155,51,241.270811792766
156,51,247.44998141702
157,51,239.757947031346
158,51,243.547068957796
159,51,241.911493845304
160,51,243.281713327854
161,51,243.820236878924
162,51,245.762121641343
163,51,239.201495671954
164,51,246.081356393909
165,51,245.743520159617
166,51,245.757420161994
167,51,243.591302664918
168,51,241.007122387559
169,51,248.613778177735
170,51,246.605321779439
171,51,246.249179491226
172,51,243.256129138975
173,51,255.421635657559
174,51,254.773399853152
175,51,251.500998466797
176,51,251.359283312888
177,51,246.689869100626
178,51,254.674186957626
179,51,255.179121589559
180,51,253.929560486202
181,51,252.020272021799
182,51,249.909014210149
183,51,249.927426713871
184,51,256.266148884683
185,51,258.88070639386
186,51,253.068251204467
187,51,254.968283571522
188,51,253.479292621293
189,51,257.583119451895
190,51,257.872285052023
191,51,261.037440235669
192,51,258.512771848871
193,51,259.334677294023
194,51,259.195008319026
195,51,259.855284981074
196,51,259.763153225049
197,51,257.943143496953
198,51,269.366417096583
199,51,258.915004363184
0,52,165.694494222601
1,52,169.317839058079
2,52,169.014513208647
3,52,161.749666856419
4,52,164.791127557984
5,52,162.269785395521
6,52,171.056553328775
7,52,169.788072458804
8,52,172.630621490573
9,52,170.598737733531
10,52,168.039597904864
11,52,169.964809696527
12,52,173.568720185364
13,52,177.945377309418
14,52,169.247543709595
15,52,175.773423855263
16,52,176.250844865714
17,52,170.623558083766
18,52,179.86977785373
19,52,173.1140932454
20,52,172.883529096469
21,52,174.098315048075
22,52,177.5953132577
23,52,173.457170892902
24,52,178.806586770615
25,52,175.981822652009
26,52,181.712675866978
27,52,177.980838723028
28,52,181.849538620603
29,52,181.606951237489
30,52,187.060121564505
31,52,176.748381067799
32,52,179.845393934015
33,52,178.750475091985
34,52,183.400869150231
35,52,185.328561633792
36,52,187.734795024884
37,52,188.674436661283
38,52,189.067375518433
39,52,189.101435456327
40,52,190.475433081394
41,52,183.477620062379
42,52,189.707371946027
43,52,186.116392653248
44,52,183.717550882328
45,52,190.510114971575
46,52,188.678695688224
47,52,192.968846323958
48,52,189.491990687399
49,52,188.759737288606
50,52,190.736424748572
51,52,185.302548661156
52,52,186.00889766172
53,52,189.865699470602
54,52,189.860984452192
55,52,193.461208504733
56,52,193.546342683325
57,52,194.864175151232
58,52,193.582498116137
59,52,192.259524138785
60,52,201.631440792023
61,52,200.697703625218
62,52,197.446863558407
63,52,196.511390801766
64,52,195.036638814262
65,52,199.517044530602
66,52,198.142741144848
67,52,196.256773160011
68,52,204.611843136102
69,52,198.917905584723
70,52,193.678397608701
71,52,200.845641874436
72,52,200.533795926326
73,52,203.492231607539
74,52,205.454396448228
75,52,202.587589244099
76,52,210.05072030136
77,52,198.179594024889
78,52,208.79228980045
79,52,201.545930510728
80,52,207.96980338311
81,52,204.143602626376
82,52,207.303310479705
83,52,203.804413710396
84,52,205.978348159407
85,52,206.886262127322
86,52,205.62826573234
87,52,216.503540480782
88,52,214.182518330574
89,52,210.35860226865
90,52,211.995569317819
91,52,207.182229994354
92,52,207.953836400102
93,52,211.739180903309
94,52,209.437931280083
95,52,208.114772535624
96,52,212.166105212357
97,52,213.386929443194
98,52,214.528017570282
99,52,217.665035898483
100,52,215.988463317281
101,52,217.132070983289
102,52,217.022696632796
103,52,215.731740738069
104,52,225.453361319968
105,52,216.740920353652
106,52,216.212401326983
107,52,221.646865207302
108,52,220.051690919974
109,52,225.412889973768
110,52,225.318126063094
111,52,219.958374590754
112,52,222.361573374713
113,52,227.576837146402
114,52,224.367419183643
115,52,219.531899735086
116,52,221.879182103779
117,52,227.272967742191
118,52,223.64723135346
119,52,223.685429290003
120,52,226.887767598316
121,52,230.59002661317
122,52,229.994322578015
123,52,227.124550833749
124,52,218.442004770772
125,52,229.768048708222
126,52,227.081590719558
127,52,230.04916144223
128,52,227.855709064376
129,52,233.194198535684
130,52,229.429096426392
131,52,226.384099186107
132,52,236.68560464798
133,52,231.788090812202
134,52,234.512870870116
135,52,235.493367075112
136,52,238.749021984206
137,52,243.832698541403
138,52,231.849339405925
139,52,236.418589772989
140,52,230.005459532201
141,52,238.944634550706
142,52,238.18610421565
143,52,237.205853457693
144,52,235.051443905118
145,52,238.669877959383
146,52,239.261336441938
147,52,243.365312186296
148,52,244.652421903727
149,52,243.939626403234
150,52,242.073612671185
151,52,243.181301403937
152,52,243.431237331728
153,52,240.819647673203
154,52,244.728641207786
155,52,244.409592121233
156,52,248.89421943964
157,52,241.526152925654
158,52,244.319473390318
159,52,247.482660044815
160,52,248.317484328283
161,52,244.557760991785
162,52,246.565044244242
163,52,247.661995605627
164,52,250.03005488331
165,52,253.749238056992
166,52,247.04313792459
167,52,248.321219253675
168,52,250.10442630281
169,52,250.113539945393
170,52,251.910155936507
171,52,252.282887566653
172,52,253.870282812301
173,52,254.404384201864
174,52,253.394699204293
175,52,253.310575699996
176,52,251.329628845122
177,52,256.278890535729
178,52,256.846159449881
179,52,251.18787914031
180,52,256.2208340238
181,52,253.962562424112
182,52,253.652325471604
183,52,261.92378277238
184,52,261.610603978439
185,52,256.322358285959
186,52,259.963483167801
187,52,264.333706813155
188,52,261.708254030538
189,52,255.868147200577
190,52,265.082545949562
191,52,260.806275089583
192,52,262.833558176337
193,52,258.954611791197
194,52,264.217306475683
195,52,264.08180622122
196,52,265.040305439929
197,52,261.578419582977
198,52,266.31295362136
199,52,271.347073303166
0,53,174.831189137383
1,53,165.959418668816
2,53,175.11105767526
3,53,170.587010865749
4,53,174.214095110698
5,53,170.122736398404
6,53,168.067628920459
7,53,171.07947194632
8,53,175.6828920887
9,53,176.053274383007
10,53,170.441995169429
11,53,177.187703458074
12,53,174.139176075266
13,53,170.992803293402
14,53,176.155130029144
15,53,179.324404841679
16,53,180.077548776724
17,53,180.222801825713
18,53,180.043276230229
19,53,179.064408813721
20,53,178.927195111718
21,53,181.971780023309
22,53,177.199456114637
23,53,181.601888890889
24,53,184.092406390149
25,53,178.704301685217
26,53,176.145874464957
27,53,180.52964218738
28,53,179.021087226877
29,53,181.039700004379
30,53,194.944381087069
31,53,181.599281797643
32,53,188.002510496585
33,53,180.960271468597
34,53,183.535787604089
35,53,185.662071423183
36,53,190.44250878499
37,53,185.149483907772
38,53,184.480585806363
39,53,187.492223503755
40,53,193.681717981667
41,53,193.865914303179
42,53,185.094984804915
43,53,195.807684541348
44,53,194.56110541323
45,53,193.603571086859
46,53,188.814220699652
47,53,192.208451206923
48,53,197.942629230138
49,53,195.136360477706
50,53,191.370842835229
51,53,192.43077451563
52,53,201.727098157617
53,53,200.256513869346
54,53,194.555692614352
55,53,196.882205706036
56,53,198.050612928799
57,53,204.719500498081
58,53,199.420871619264
59,53,195.575025330207
60,53,194.825888554008
61,53,205.628012816073
62,53,201.94896021337
63,53,193.666865794792
64,53,200.540109682678
65,53,202.41484779121
66,53,198.188458620584
67,53,210.167990845274
68,53,199.213029822065
69,53,202.749643171813
70,53,204.532617245678
71,53,201.873505509041
72,53,203.530414453825
73,53,202.813543226825
74,53,208.125571377429
75,53,207.996072503379
76,53,204.527211068091
77,53,210.117617764876
78,53,205.452872218307
79,53,202.114365397095
80,53,204.613756488873
81,53,209.995390213482
82,53,211.468683265223
83,53,208.283997033865
84,53,207.283213598766
85,53,210.808532085957
86,53,211.551416352119
87,53,213.429352438533
88,53,211.633579271003
89,53,217.777773707451
90,53,212.473143870062
91,53,215.366461533699
92,53,215.922038627876
93,53,216.222083550297
94,53,213.778676218196
95,53,217.060309091981
96,53,215.068664578989
97,53,219.886632381755
98,53,217.73505277202
99,53,220.708409899071
100,53,224.310466703101
101,53,218.915696621771
102,53,217.393535221231
103,53,225.385447843926
104,53,217.41078796108
105,53,226.874905320271
106,53,218.993023008346
107,53,217.682223250942
108,53,222.174874289797
109,53,225.587988851295
110,53,227.600421358148
111,53,224.665582935333
112,53,229.561528939987
113,53,222.757498396763
114,53,229.075824072317
115,53,223.862489568571
116,53,222.217649292102
117,53,229.036634406176
118,53,231.965838393975
119,53,227.392345207081
120,53,223.32476858505
121,53,230.374547560368
122,53,227.436594438342
123,53,235.996014299582
124,53,233.268619842473
125,53,231.759139663822
126,53,239.462325208195
127,53,233.381629887141
128,53,231.724478518213
129,53,235.678607697226
130,53,235.603114556075
131,53,240.62637864984
132,53,231.293184901644
133,53,240.024900161731
134,53,231.437832137253
135,53,237.412915108136
136,53,233.686792291447
137,53,239.346514349367
138,53,234.960188967828
139,53,242.754875900353
140,53,241.265374379676
141,53,239.715784798256
142,53,243.373411398057
143,53,244.180710966385
144,53,244.430887303478
145,53,238.032656130045
146,53,244.203296943257
147,53,238.772206032572
148,53,242.615887491579
149,53,244.98174825696
150,53,247.412402468846
151,53,241.668764770987
152,53,243.206386309131
153,53,245.922792687909
154,53,249.30813693226
155,53,244.22900478245
156,53,249.570828798154
157,53,253.047663431935
158,53,252.465284620266
159,53,254.196277324527
160,53,248.001185043094
161,53,254.709733786344
162,53,252.325643098928
163,53,251.377135726919
164,53,251.002718756696
165,53,254.018179269119
166,53,252.145082256953
167,53,253.776398653615
168,53,250.679830123095
169,53,254.955776732691
170,53,257.787752892562
171,53,257.531966543692
172,53,255.445497251792
173,53,252.977327345536
174,53,252.36865748167
175,53,253.92854500821
176,53,255.340942230095
177,53,253.919168438629
178,53,259.361734533081
179,53,263.283333801406
180,53,255.473598907278
181,53,258.152574085571
182,53,256.779881355549
183,53,260.305250835133
184,53,259.849742035367
185,53,261.240399549378
186,53,259.648441142945
187,53,262.769931575822
188,53,263.306795094382
189,53,263.18542493556
190,53,262.413183295795
191,53,262.998263632604
192,53,269.353358035979
193,53,270.417332355621
194,53,263.923474712096
195,53,266.789018522246
196,53,269.312896192857
197,53,267.527127969311
198,53,264.980590347643
199,53,271.168861328041
0,54,172.83601488148
1,54,174.903943998372
2,54,174.498229740948
3,54,174.140407289883
4,54,174.704711561649
5,54,174.807951130753
6,54,175.407711786248
7,54,178.319116330773
8,54,175.048896459548
9,54,178.413663967479
10,54,178.620563053867
11,54,171.232148930457
12,54,180.437400431306
13,54,177.214910636162
14,54,180.857865638024
15,54,182.500711089642
16,54,179.405410701064
17,54,174.549772193788
18,54,184.283097648883
19,54,181.171209037873
20,54,184.288116961362
21,54,178.278767380046
22,54,179.733694003591
23,54,185.289578733947
24,54,182.504581986794
25,54,186.491944637956
26,54,180.917627634553
27,54,189.911495590596
28,54,186.500950957928
29,54,178.198094990869
30,54,190.220351909059
31,54,184.012879070196
32,54,189.641401512126
33,54,187.345003601103
34,54,192.152024441397
35,54,187.534790763605
36,54,187.410399516023
37,54,192.551843611694
38,54,185.716001152892
39,54,192.334197661579
40,54,190.165343639735
41,54,187.751049761437
42,54,196.294327615644
43,54,191.536065772085
44,54,193.324504516737
45,54,194.815808880212
46,54,196.926234769202
47,54,195.164685874077
48,54,198.029174683718
49,54,193.64307952768
50,54,195.85393452654
51,54,196.760999982722
52,54,199.681153425207
53,54,196.776231961296
54,54,195.193306310033
55,54,204.530239452495
56,54,202.11161802088
57,54,199.080504230917
58,54,201.303315441461
59,54,198.931325035044
60,54,204.288036768414
61,54,203.166676402812
62,54,203.566979714768
63,54,200.449169062043
64,54,205.249143870432
65,54,206.910065487182
66,54,200.205427493008
67,54,206.713809261508
68,54,203.490588520354
69,54,209.801407774843
70,54,209.45311992091
71,54,205.587047099407
72,54,209.332701095964
73,54,208.080304691207
74,54,208.946413760175
75,54,209.679097226678
76,54,211.204049314602
77,54,214.104526850773
78,54,210.914360661921
79,54,209.083378062219
80,54,208.071030516643
81,54,210.554718495629
82,54,209.780323771731
83,54,215.936579025523
84,54,212.213014857224
85,54,204.722781089642
86,54,212.898910002259
87,54,210.36877048161
88,54,216.994192250941
89,54,215.564322063998
90,54,218.486534425685
91,54,217.364559578137
92,54,213.075235819976
93,54,218.706931222728
94,54,217.375577733971
95,54,215.82117136815
96,54,214.910472605366
97,54,217.858551432304
98,54,219.197182518485
99,54,223.416538233483
100,54,226.023587727549
101,54,223.508039091396
102,54,225.170348619375
103,54,224.551687221168
104,54,227.492691755882
105,54,226.095777979496
106,54,226.463235635345
107,54,221.98100832713
108,54,222.495444708386
109,54,233.026313688902
110,54,234.513279185138
111,54,221.391135710956
112,54,230.309960676656
113,54,225.959514341154
114,54,230.738434803846
115,54,226.313113558031
116,54,231.733831866634
117,54,228.484466553491
118,54,230.772693213338
119,54,226.864380997769
120,54,229.050391738727
121,54,230.188847163598
122,54,230.823230037978
